act_id,act_name,section_name,act_name_std,section_name_std,act_issue_flag
635,"Code of Criminal Procedure, 1973",377,I.P.C.,377,0
638,Indian Penal Code,341,I.P.C.,341,0
639,Indian Penal Code,34,I.P.C.,34,0
644,I.P.C(Police),376DIPC,I.P.C.,376 D,0
647,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(2)(v),"SC/ST Act, 1989",3(2)(v),0
648,Indian Penal Code,IPC,I.P.C.,IPC,1
651,Indian Penal Code,120BIPC,I.P.C.,120 B,0
653,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(w)(i),"SC/ST Amendment Act, 2015",3(1)(w)(i),0
656,I.P.C(Police),450IPC,I.P.C.,450,0
657,"Protection of Children from Sexual Offences Act, 2012",POCSOAct,POCSO Act,POCSOAct,1
658,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,ATAct,SC/ST Act ,ATAct,1
660,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,SC/ST,SC/ST Act ,SC/ST,1
662,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(2)(V),"SC/ST Act, 1989",3(2)(v),0
663,Indian Penal Code,366AIPC,I.P.C.,366 A,0
664,"Protection of Children from Sexual Offences Act, 2012",4ofPOCSOAct,POCSO Act,4,0
666,Indian Penal Code,376(2)(i),I.P.C.,376(2)(i),0
667,Indian Penal Code,376(2)(j),I.P.C.,376(2)(j),0
668,Indian Penal Code,376(2)(l),I.P.C.,376(2)(l),0
669,"Protection of Children from Sexual Offences Act,2012",6,POCSO Act,6,0
672,"Protection of Children from Sexual Offences Act,2012",10,POCSO Act,10,0
673,"Protection of Children from Sexual Offences Act,2012",4,POCSO Act,4,0
674,Indian Penal Code,370A,I.P.C.,370 A,0
675,"Protection of Children from Sexual Offences Act, 2012",5E,POCSO Act,5(e),0
678,Indian Penal Code,34and4ofPOCSOAct,I.P.C. & POCSO Act ,34; 4,1
679,Indian Penal Code,356(B),I.P.C.,376 B,0
681,Indian Penal Code,353,I.P.C.,353,0
682,Indian Penal Code,471IPC,I.P.C.,471,0
683,"Protection of Children from Sexual Offences Act, 2012",32,POCSO Act,32,1
684,Indian Penal Code,381,I.P.C.,381,0
685,Indian Penal Code,354BIPC,I.P.C.,354,0
688,Indian Penal Code,109IPC,I.P.C.,109,0
691,Indian Penal Code,506IPCandSCSTAct,I.P.C. & SC/ST Act,506,1
692,Indian Penal Code,306IPC,I.P.C.,306,0
693,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3(II)(v),"SC/ST Act, 1989",3(2)(v),0
694,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(w),"SC/ST Amendment Act, 2015",3(1)(w),0
695,Indian Penal Code,342IPC,I.P.C.,342,0
696,Indian Penal Code,212IPC,I.P.C.,212,0
697,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(2)(iv),"SC/ST Act, 1989",3(2)(iv),0
698,Indian Penal Code,366IPC,I.P.C.,366,0
700,Indian Penal Code,147,I.P.C.,147,0
701,"Protection of Children from Sexual Offences Act,2012",8,POCSO Act,8,0
702,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(s),"SC/ST Amendment Act, 2015",3(1)(s),0
703,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,(w),SC/ST Act ,(w),1
704,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,(v),SC/ST Act ,(v),1
706,"Protection of Children from Sexual Offences Act, 2012",POCSO,POCSO Act,POCSO,1
708,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3(2)(v),"SC/ST Act, 1989",3(2)(v),0
715,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(W),"SC/ST Amendment Act, 2015",3(1)(w),0
718,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,392V,SC/ST Act ,392V,1
719,Indian Penal Code,451IPC,I.P.C.,451,0
720,Indian Penal Code,323 IPC,I.P.C.,323,0
728,Indian Penal Code,354d,I.P.C.,354 D,0
731,Indian Penal Code,341IPC,I.P.C.,341,0
732,Indian Penal Code,6,POCSO Act,6,0
734,I.P.C(Police),354C,I.P.C.,354 C,0
735,Indian Penal Code,452IPC,I.P.C.,452,0
739,I.P.C(Police),376(2)(1)IPC,I.P.C.,376(2)(1),0
740,Indian Penal Code,36,I.P.C.,36,0
741,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(r),"SC/ST Amendment Act, 2015",3(1)(r),0
742,Indian Penal Code,376d,I.P.C.,376 D,0
745,"Protection of Children from Sexual Offences Act, 2012",10 POCSO Act,POCSO Act,10,0
746,Indian Penal Code,411IPC,I.P.C.,411,0
750,"Protection of Children from Sexual Offences Act, 2012",6 & 12 POCSO Act,POCSO Act,6/12,0
753,"Protection of Children from Sexual Offences Act, 2012.",323,I.P.C.,323,0
754,"Protection of Children from Sexual Offences Act, 2012.",452,I.P.C.,452,0
755,"Protection of Children from Sexual Offences Act, 2012.",365,I.P.C.,365,0
756,"Protection of Children from Sexual Offences Act, 2012.",376,I.P.C.,376,0
757,"Protection of Children from Sexual Offences Act, 2012.",511,I.P.C.,511,0
759,"Protection of Children from Sexual Offences Act, 2012.",16,POCSO Act,16,0
766,Indian Penal Code,498,I.P.C.,498,0
767,Indian Penal Code,379AB,I.P.C.,379 AB,1
768,"Protection of Children from Sexual Offences Act, 2012.",328,I.P.C.,328,0
769,"Protection of Children from Sexual Offences Act, 2012.",506,I.P.C.,506,0
773,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,5,SC/ST Act ,5,1
774,Indian Penal Code,116,I.P.C.,116,0
775,INDIAN PENAL CODE,376,I.P.C.,376,0
777,"Protection of Children from Sexual Offences Act, 2012.",120-BIPC.3and4ofPOCSOAct.,I.P.C. & POCSO Act,120 B;3/4,1
778,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3XII,SC/ST Act ,3XII,1
779,INDIAN PENAL CODE,323,I.P.C.,323,0
781,INDIAN PENAL CODE,354,I.P.C.,354,0
782,INDIAN PENAL CODE,452,I.P.C.,452,0
783,INDIAN PENAL CODE,506,I.P.C.,506,0
784,"Protection of Children from Sexual Offences Act, 2012.",Section9and10ofPOCSOAct,POCSO Act,9/10,0
785,"Protection of Children from Sexual Offences Act, 2012.",366-AIPCand4POCSOAct,I.P.C. & POCSO Act,366 A; 4,1
786,"Code of Criminal Procedure, 1973",366,I.P.C.,366,0
787,"Protection of Children from Sexual Offences Act, 2012.",10ofPOCSOAct,POCSO Act,10,0
789,"Protection of Children from Sexual Offences Act, 2012.",376/(2)F,I.P.C.,376(2)(f),0
790,"Protection of Children from Sexual Offences Act, 2012.",H/506IPCand6ofPOCSOAct,I.P.C. & POCSO Act,506; 6,1
791,"Protection of Children from Sexual Offences Act, 2012.",366-AIPC,I.P.C.,366 A,0
792,"Protection of Children from Sexual Offences Act, 2012.",120-BIPC,I.P.C.,120 B,0
794,"Protection of Children from Sexual Offences Act, 2012.",120B,I.P.C.,120 B,0
795,"Protection of Children from Sexual Offences Act, 2012.",14,POCSO Act,14,0
796,"Protection of Children from Sexual Offences Act, 2012.",15,POCSO Act,15,0
799,"Protection of Children from Sexual Offences Act, 2012.",s6ofPOCSOAct.,POCSO Act,6,0
801,Indian Penal Code,54,I.P.C.,54,0
803,"Protection of Children from Sexual Offences Act, 2012.",366,I.P.C.,366,0
804,"Protection of Children from Sexual Offences Act, 2012.",342,I.P.C.,342,0
806,INDIAN PENAL CODE,363,I.P.C.,363,0
807,INDIAN PENAL CODE,366A,I.P.C.,366 A,0
808,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,ST,SC/ST Act ,ST,1
809,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(r)(s),"SC/ST Amendment Act, 2015",3(1)(r)/3(1)(s),0
810,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(ii)(U)(ua),"SC/ST Amendment Act, 2015",3(2)(va),0
811,"Protection of Children from Sexual Offences Act, 2012.",8ofProtectionofChildrenfromSexualOffencesAct.2012,POCSO Act,8,0
812,"Protection of Children from Sexual Offences Act, 2012.",366AIPC,I.P.C.,366 A,0
815,"Protection of Children from Sexual Offences Act, 2012.",8POCSOAct2012,POCSO Act,8,0
816,Indian Penal Code,376a,I.P.C.,376 A,0
817,Indian Penal Code,376b,I.P.C.,276 B,0
820,"Protection of Children from Sexual Offences Act, 2012.",6POCSO,POCSO Act,6,0
821,"Protection of Children from Sexual Offences Act, 2012.",8ofPOCSOAct.,POCSO Act,8,0
822,"Protection of Children from Sexual Offences Act, 2012.",354,I.P.C.,354,0
823,"Protection of Children from Sexual Offences Act, 2012.",12 POCSO Act,POCSO Act,12,0
824,Immoral Traffic (Prevention) Act,3,ITPA,3,0
825,Immoral Traffic (Prevention) Act,4,ITPA,4,0
826,Immoral Traffic (Prevention) Act,5,ITPA,5,0
827,Immoral Traffic (Prevention) Act,6,ITPA,6,0
829,"Protection of Children from Sexual Offences Act, 2012.",366IPC.and6ofPOCSOAct2012.,I.P.C. & POCSO Act,366; 6,1
832,"Protection of Children from Sexual Offences Act, 2012.",12ofPOCSOAct.,POCSO Act,12,0
833,Indian Penal Code,/506,I.P.C.,506,0
834,Immoral Traffic (Prevention) Act,67A,Information Technology Act,67 A,0
835,"Protection of Children from Sexual Offences Act, 2012.",8ofPOCSOAct,POCSO Act,8,0
836,Indian Penal Code,370(1),I.P.C.,370(1),0
837,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3 (W)(I),"SC/ST Amendment Act, 2015",3(w)(i),0
844,Indian Penal Code,8,I.P.C.,8,0
845,"Protection of Children from Sexual Offences Act, 2012.",376IPC,I.P.C.,376,0
846,"Protection of Children from Sexual Offences Act, 2012.",4POCSOACt,POCSO Act,4,0
847,"Protection of Children from Sexual Offences Act, 2012.",Section10ofPOCSOAct,POCSO Act,10,0
850,"Protection of Children from Sexual Offences Act, 2012.",12ofProtectionofChildrenfromSexualOffencesAct.2012,POCSO Act,12,0
851,Indian Penal Code,376(3) IPC,I.P.C.,376(3),0
870,I.P.C(Police),377IPC,I.P.C.,377,0
871,Indian Penal Code,A,I.P.C.,A,1
875,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,10,POCSO Act,10,0
876,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6,POCSO Act,6,0
877,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,8,POCSO Act,8,0
878,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,12,POCSO Act,12,0
879,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4,POCSO Act,4,0
881,Indian Penal Code,397,I.P.C.,397,0
882,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,18,POCSO Act,18,0
883,"Apprentices' Act, 1850",4,POCSO Act,4,0
884,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4 POCSO,POCSO Act,4,0
885,INDIAN PENAL CODE,34,I.P.C.,34,0
886,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6 POCSO,POCSO Act,6,0
887,INDIAN PENAL CODE,450,I.P.C.,450,0
888,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,33,SC/ST Act ,33,1
889,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,89,SC/ST Act ,89,1
890,INDIAN PENAL CODE,342,I.P.C.,342,0
891,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,14,POCSO Act,14,0
892,INDIAN PENAL CODE,341,I.P.C.,341,0
893,INDIAN PENAL CODE,509,I.P.C.,509,0
896,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,33,SC/ST Act ,33,1
897,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,89,SC/ST Act ,89,1
899,INDIAN PENAL CODE,328,I.P.C.,328,0
900,INDIAN PENAL CODE,354A,I.P.C.,354 A,0
903,INDIAN PENAL CODE,377,I.P.C.,377,0
904,INDIAN PENAL CODE,366,I.P.C.,366,0
905,Indian Penal Code,348,I.P.C.,348,0
907,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,17,POCSO Act,17,0
908,Indian Penal Code,279,I.P.C.,279,0
909,Indian Penal Code,337,I.P.C.,337,0
910,INDIAN PENAL CODE,376A,I.P.C.,376 A,0
911,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(I)(XII),"SC/ST Act, 1989",3(1)(xii),0
912,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4POCSO,POCSO Act,4,0
913,INDIAN PENAL CODE,354D,I.P.C.,354,0
915,INDIAN PENAL CODE,376D,I.P.C.,376 D,0
917,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,3,POCSO Act,3,0
920,Indian Penal Code,D,I.P.C.,D,1
921,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,---,POCSO Act,---,1
923,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,363,I.P.C.,363,0
924,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,366A,I.P.C.,366 A,0
926,Indian Penal Code,338,I.P.C.,338,0
927,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6 POCSO ACT,POCSO Act,6,0
931,INDIAN PENAL CODE,384,I.P.C.,384,0
932,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,20,POCSO Act,20,0
933,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,2,POCSO Act,2,0
935,INDIAN PENAL CODE,365,I.P.C.,365,0
936,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3-33-89,SC/ST Act ,3,1
937,INDIAN PENAL CODE,346,I.P.C.,346,0
938,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3-33-89,SC/ST Act ,3,1
939,INDIAN PENAL CODE,420,I.P.C.,420,0
941,INDIAN PENAL CODE,471,I.P.C.,471,0
942,Indian Penal Code,376(2)(F),I.P.C.,376(2)(f),0
948,INDIAN PENAL CODE,120B,I.P.C.,120 B,0
951,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,8 POCSO,POCSO Act,8,0
952,Indian Penal Code,195A,I.P.C.,195 A,0
953,INDIAN PENAL CODE,201,I.P.C.,201,0
956,Indian Penal Code,376C,I.P.C.,376 C,0
958,Indian Penal Code,304,I.P.C.,304,0
959,Motor Vehicles Act,39,Motor Vehicles Act,39,0
960,Juvenile Justice (Care and Protection of Children) Act,79,"JJ Act, 2015",79,0
961,INDIAN PENAL CODE,147,I.P.C.,147,0
963,INDIAN PENAL CODE,149,I.P.C.,149,0
965,Indian Penal Code,12B,I.P.C.,120 B,0
967,Indian Penal Code,3669,I.P.C.,366,0
968,INDIAN PENAL CODE,451,I.P.C.,451,0
970,Indian Penal Code,POCSO-8,I.P.C.,8,0
971,Indian Penal Code,18,I.P.C.,18,0
972,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,13,SC/ST Act ,13,1
973,Indian Penal Code,356,I.P.C.,356,0
974,Indian Penal Code,376N,I.P.C.,376(2)(n),0
978,Information Technology Act,66(E),Information Technology Act,66 E,0
985,Indian Penal Code,349,I.P.C.,349,0
989,Indian Penal Code,351,I.P.C.,351,0
990,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,5,POCSO Act,5,0
992,Indian Red Cross Society Act,506,I.P.C.,506,0
993,Indian Penal Code,B,I.P.C.,B,1
995,Indian Penal Code,63,I.P.C.,63,1
996,Indian Penal Code,217,I.P.C.,217,0
997,Indian Penal Code,376 IPC,I.P.C.,376,0
998,INDIAN PENAL CODE,343,I.P.C.,343,0
999,INDIAN PENAL CODE,211,I.P.C.,211,0
1000,Indian Penal Code,34and4Pocso,I.P.C. & POCSO Act,34; 4,1
1006,INDIAN PENAL CODE,344,I.P.C.,344,0
1007,Indian Penal Code,546,I.P.C.,546,0
1008,Indian Red Cross Society Act,10,POCSO Act,10,0
1014,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(xii),"SC/ST Act, 1989",3(1)(xii),0
1015,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,69,SC/ST Act ,69,1
1024,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(i)(xii),"SC/ST Act, 1989",3(1)(xii),0
1027,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4posco,POCSO Act,4,0
1028,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,13,POCSO Act,13,0
1030,Indian Penal Code,317,I.P.C.,317,0
1032,Indian Penal Code,364A,I.P.C.,364 A,0
1033,Indian Penal Code,465,I.P.C.,465,0
1036,Indian Penal Code,376A.B,I.P.C.,376 AB,0
1043,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6POCSO,POCSO Act,6,0
1044,Indian Penal Code,636,I.P.C.,636,0
1045,Bonded Labour System (Abolition) Act,16,Bonded Labour System (Abolition) Act,16,0
1046,Bonded Labour System (Abolition) Act,17,Bonded Labour System (Abolition) Act,17,0
1047,Bonded Labour System (Abolition) Act,18,Bonded Labour System (Abolition) Act,18,0
1048,Scheduled Areas (Assimilation of Laws) Act,3,SC/ST Act ,3,1
1052,Indian Penal Code,188,I.P.C.,188,0
1053,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4 pocso,POCSO Act,4,0
1054,Indian Penal Code,363D,I.P.C.,363 D,0
1055,INDIAN PENAL CODE,511,I.P.C.,511,0
1059,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,16,POCSO Act,16,0
1060,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,16POCSO,POCSO Act,16,0
1061,Indian Penal Code,276,I.P.C.,276,0
1063,Indian Penal Code,6 POCSO,I.P.C.,6,1
1064,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6(3),POCSO Act,6(3),1
1065,Motor Vehicles Act,3,Motor Vehicles Act,3,0
1067,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,6M10M12M18M,POCSO Act,6/10/12/18,0
1068,Indian Penal Code,(i),I.P.C.,(i),1
1071,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3.33.89,SC/ST Act ,3,1
1072,Indian Penal Code,(I),I.P.C.,(I),1
1073,Indian Penal Code,263,I.P.C.,263,0
1074,Indian Penal Code,500,I.P.C.,500,0
1075,Indian Penal Code,6OFPOCSO,I.P.C.,6,1
1076,Indian Penal Code,376(C),I.P.C.,376 C,0
1080,PREVENTION OF CHILDREN FROM SEXUAL OFFENCES ACT,4 POCSO ACT,POCSO Act,4,0
1084,Indian Penal Code,485,I.P.C.,485,0
1090,Indian Penal Code,311,I.P.C.,311,0
1094,"Protection of Children from Sexual Officences Act, 2012",10,POCSO Act,10,0
1096,"Protection of Children from Sexual Officences Act, 2012",12,POCSO Act,12,0
1097,"Protection of Children from Sexual Officences Act, 2012",6,POCSO Act,6,0
1098,"Protection of Children from Sexual Officences Act, 2012",18,POCSO Act,18,0
1099,"Protection of Children from Sexual Officences Act, 2012",8,POCSO Act,8,0
1100,Indian Penal Code,376(1),I.P.C.,376(1),0
1102,"Protection of Children from Sexual Officences Act, 2012",4,POCSO Act,4,0
1103,Indian Penal Code,376(2)(I),I.P.C.,376(2)(I),0
1104,"Protection of Children from Sexual Officences Act, 2012",3,POCSO Act,3,0
1106,"Protection of Children from Sexual Officences Act, 2012",---,POCSO Act,---,1
1108,Indian Penal Code,376 AB,I.P.C.,376 AB,0
1111,"Protection of Children from Sexual Officences Act, 2012",376,I.P.C.,376,0
1112,"Protection of Children from Sexual Officences Act, 2012",17,POCSO Act,17,0
1113,Indian Penal Code,314,I.P.C.,314,0
1114,Indian Penal Code,376E,I.P.C.,376 E,0
1115,"Protection of Children from Sexual Officences Act, 2012",7,POCSO Act,7,0
1117,Indian Penal Code,370(5),I.P.C.,370(5),0
1118,"Protection of Children from Sexual Officences Act, 2012",9,POCSO Act,9,0
1119,"Protection of Children from Sexual Officences Act, 2012",10(i),POCSO Act,10(i),0
1128,"Protection of Children from Sexual Officences Act, 2012",354,I.P.C.,354,0
1129,"Protection of Children from Sexual Officences Act, 2012",354-A,I.P.C.,354 A,0
1134,Indian Penal Code,12,I.P.C.,12,0
1137,Indian Penal Code,376(2N),I.P.C.,376(2)(n),0
1138,Indian Penal Code,379B,I.P.C.,379 B,0
1139,Indian Penal Code,327,I.P.C.,327,0
1142,Indian Penal Code,376-B,I.P.C.,376 B,0
1148,Indian Penal Code,376(2)(1),I.P.C.,376(2)(1),0
1149,Indian Penal Code,354-A(2),I.P.C.,354 A(2),0
1150,Indian Penal Code,376F,I.P.C.,376 F,0
1151,"Protection of Children from Sexual Officences Act, 2012",21,POCSO Act,21,0
1152,Indian Penal Code,376(F),I.P.C.,376 F,0
1153,Indian Penal Code,309,I.P.C.,309,0
1154,Indian Penal Code,376G,I.P.C.,376(2)(g),0
1156,Indian Penal Code,354(A)1,I.P.C.,354 A (1),0
1157,Indian Penal Code,1,I.P.C.,1,1
1159,Indian Penal Code,354(1),I.P.C.,354(1),0
1160,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(i),"SC/ST Amendment Act, 2015",3(1)(i),0
1161,Indian Penal Code,382,I.P.C.,382,0
1162,Indian Penal Code,411,I.P.C.,411,0
1163,Indian Penal Code,354(C),I.P.C.,354 C,0
1164,Indian Penal Code,204,I.P.C.,204,0
1169,PROHIBITION OF CHILD MARRIAGE ACT,910,PCMA,9/10,0
1170,"Protection of Children from Sexual Officences Act, 2012",451,POCSO Act,451,1
1171,"Protection of Children from Sexual Officences Act, 2012",506IPC,I.P.C.,506,0
1174,Indian Penal Code,376(2)F,I.P.C.,376(2)(f),0
1176,"Protection of Children from Sexual Officences Act, 2012",32,POCSO Act,32,0
1177,"Protection of Children from Sexual Officences Act, 2012",5,POCSO Act,5,0
1178,Indian Penal Code,374,I.P.C.,374,0
1179,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(W)3(2)(V)(i),"SC/ST Amendment Act, 2015",3(1)(w)/3(2)(v),0
1185,Indian Penal Code,376(2)n,I.P.C.,376(2)(n),0
1192,Indian Penal Code,376(i),I.P.C.,376(1),0
1200,Indian Penal Code,458,I.P.C.,458,0
1207,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(1)(I),"SC/ST Amendment Act, 2015",3(1)(I),0
1208,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,3(2)(IV),"SC/ST Act, 1989",3(2)(iv),0
1210,Information Technology Act,67-A,Information Technology Act,67 A,0
1212,Indian Penal Code,370(5)376(2)(N),I.P.C.,370(5)/376(2)(n),0
1213,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3(2)(V),"SC/ST Act, 1989",3(2)(v),0
1214,Indian Penal Code,376-A(3),I.P.C.,376 A(3),0
1215,Indian Penal Code,376-N,I.P.C.,376(2)(n),0
1219,Indian Penal Code,376(2i),I.P.C.,376(2)(i),0
1223,Indian Penal Code,436,I.P.C.,436,0
1225,Indian Penal Code,186,I.P.C.,186,0
1227,Indian Penal Code,3(1)(W)(I),"SC/ST Amendment Act, 2015",3(1)(w)(i),0
1228,Indian Penal Code,376-C,I.P.C.,376 C,0
1229,Indian Penal Code,376(I),I.P.C.,376(1),0
1232,Indian Penal Code,34.363.366-A,I.P.C.,34/363/366 A,0
1236,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3Wii,"SC/ST Amendment Act, 2015",3(1)(w)(ii),0
1238,"Protection of Children from Sexual Officences Act, 2012",452,POCSO Act,452,1
1242,Indian Penal Code,376(2)i,I.P.C.,376(2)(i),0
1262,I.P.C(Police),376(2,I.P.C.,376(2),0
1263,I.P.C(Police),n),I.P.C.,n),1
1264,I.P.C(Police),376(2)(f),I.P.C.,376(2)(f),0
1265,I.P.C(Police),354A(1),I.P.C.,354 A(1),0
1269,I.P.C(Police),450,I.P.C.,450,0
1270,I.P.C(Police),376(1),I.P.C.,376(1),0
1272,I.P.C(Police),354D(1(i),I.P.C.,354 D(1)(i),0
1274,I.P.C(Police),376(2)(N),I.P.C.,376(2)(n),0
1275,I.P.C(Police),376(2)N,I.P.C.,376(2)(n),0
1276,Child Marriage Restraint Act,9,PCMA,9,0
1277,Child Marriage Restraint Act,11,PCMA,11,0
1278,I.P.C(Police),343,I.P.C.,343,0
1279,I.P.C(Police),I,I.P.C.,I,1
1282,I.P.C(Police),N),I.P.C.,N),1
